"","SHOP ID","SALES PERSON ID","ITEM NR","PRICE","QUANTITY","REVENUE","DATE"
"27580","CHHF4589","HF-NP429","RSI-802-493",6.15,3,18.45,2016-11-20
"27581","MIFK9547","FK-PB337","RFG-388-575",4.65,2,9.3,2016-10-08
"27582","NYFL0152","FL-TS704","RMG-199-201",5.65,14,79.1,2016-11-04
"27583","SFSW1840","SW-TH205","RBI-513-811",5.25,17,89.25,2016-09-11
"27584","CHHF4589","HF-JP738","LPM-704-265",6.99,14,97.86,2016-01-28
"27585","SFSW1840","SW-TH205","RMG-199-201",5.65,9,50.85,2016-08-22
"27586","CHHF4589","HF-NP429","RBI-513-811",5.25,16,84,2016-01-04
"27587","SELL8603","LL-AJ284","RBI-513-811",5.25,13,68.25,2016-11-09
"27588","NYFL0152","FL-TS704","OBD-573-022",11.79,17,200.43,2016-03-09
"27589","CHHF4589","HF-JP738","ORT-307-942",10.49,5,52.45,2016-04-19
"27590","NYML7932","ML-JM463","LCS-461-035",7.45,12,89.4,2016-06-29
"27591","SFSW1840","SW-TH205","OBD-573-022",11.79,16,188.64,2016-08-10
"27592","NYFL0152","FL-TL942","LCS-461-035",7.45,12,89.4,2016-12-23
"27593","SELL8603","LL-AH674","RMG-199-201",5.65,4,22.6,2016-09-16
"27594","MIFK9547","FK-NF048","RSI-802-493",6.15,4,24.6,2016-06-03
"27595","CHHF4589","HF-NP429","LTP-429-116",7.45,13,96.85,2016-09-09
"27596","MIAL3314","AL-PT831","OMG-175-129",11.29,5,56.45,2016-02-17
"27597","SELL8603","LL-AJ284","OBD-573-022",11.79,13,153.27,2016-10-15
"27598","CHHF4589","HF-NP429","ORT-307-942",10.49,15,157.35,2016-04-27
"27599","NYFL0152","FL-TS704","RMG-199-201",5.65,6,33.9,2016-12-14
"27600","NYFL0152","FL-SS827","RSI-802-493",6.15,8,49.2,2016-04-17
"27601","SFSW1840","SW-TH205","LZD-622-073",8.89,5,44.45,2016-01-27
"27602","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-01-31
"27603","LAAU6602","AU-HG923","RSI-802-493",6.15,12,73.8,2016-07-21
"27604","SFSW1840","SW-TH205","RSI-802-493",6.15,14,86.1,2016-03-27
"27605","NYML7932","ML-RG223","RBI-513-811",5.25,12,63,2016-06-23
"27606","CHHF4589","HF-JP738","LPM-704-265",6.99,6,41.94,2016-03-30
"27607","LAAU6602","AU-BT861","ORT-307-942",10.49,1,10.49,2016-11-11
"27608","NYFL0152","FL-SS827","LTP-429-116",7.45,17,126.65,2016-03-10
"27609","LAAU6602","AU-HJ434","LCS-461-035",7.45,3,22.35,2016-11-23
"27610","LAAU6602","AU-HG923","RBI-513-811",5.25,6,31.5,2016-11-12
"27611","SFSW1840","SW-TH205","LTP-429-116",7.45,12,89.4,2016-06-04
"27612","SFSW1840","SW-TH205","RFG-388-575",4.65,7,32.55,2016-03-11
"27613","NYFL0152","FL-TL942","OMG-175-129",11.29,9,101.61,2016-06-22
"27614","SELL8603","LL-AJ284","LTP-429-116",7.45,8,59.6,2016-01-14
"27615","NYML7932","ML-NB362","RSI-802-493",6.15,4,24.6,2016-03-10
"27616","SFSW1840","SW-TH205","LZD-622-073",8.89,16,142.24,2016-10-15
"27617","CHHF4589","HF-NP429","LPM-704-265",6.99,15,104.85,2016-06-16
"27618","CHHF4589","HF-NP429","RFG-388-575",4.65,1,4.65,2016-11-01
"27619","SELL8603","LL-AH674","ODD-114-017",9.99,8,79.92,2016-02-26
"27620","CHHF4589","HF-NP429","RFG-388-575",4.65,6,27.9,2016-05-19
"27621","SELL8603","LL-AJ284","LPM-704-265",6.99,11,76.89,2016-09-14
"27622","SFSW1840","SW-TH205","OMG-175-129",11.29,4,45.16,2016-05-12
"27623","SFSW1840","SW-TH205","LTP-429-116",7.45,1,7.45,2016-05-16
"27624","CHHF4589","HF-NP429","LPM-704-265",6.99,15,104.85,2016-10-02
"27625","MIFK9547","FK-NF048","LZD-622-073",8.89,13,115.57,2016-01-21
"27626","AUWL7026","WL-WL903","RBI-513-811",5.25,9,47.25,2016-07-01
"27627","CHHF4589","HF-NP429","RSI-802-493",6.15,4,24.6,2016-09-01
"27628","SELL8603","LL-AJ284","ORT-307-942",10.49,4,41.96,2016-08-07
"27629","LAAU6602","AU-HG923","LCS-461-035",7.45,16,119.2,2016-02-12
"27630","SELL8603","LL-PS563","RFG-388-575",4.65,13,60.45,2016-09-20
"27631","MIFK9547","FK-NF048","LCS-461-035",7.45,9,67.05,2016-01-29
"27632","SELL8603","LL-AH674","LPM-704-265",6.99,12,83.88,2016-03-06
"27633","SFSW1840","SW-TH205","RBI-513-811",5.25,6,31.5,2016-02-12
"27634","CHHF4589","HF-NP429","RMG-199-201",5.65,13,73.45,2016-06-13
"27635","SELL8603","LL-PS563","RMG-199-201",5.65,14,79.1,2016-02-28
"27636","LAAU6602","AU-HJ434","RMG-199-201",5.65,10,56.5,2016-03-31
"27637","LAAU6602","AU-BT861","LPM-704-265",6.99,13,90.87,2016-07-29
"27638","MIAL3314","AL-PT831","RBI-513-811",5.25,1,5.25,2016-08-19
"27639","NYFL0152","FL-SS827","LTP-429-116",7.45,7,52.15,2016-12-13
"27640","LAAU6602","AU-HG923","OBD-573-022",11.79,17,200.43,2016-09-28
"27641","CHHF4589","HF-NP429","LZD-622-073",8.89,17,151.13,2016-12-17
"27642","CHHF4589","HF-NP429","ODD-114-017",9.99,14,139.86,2016-08-14
"27643","CHHF4589","HF-NP429","RBI-513-811",5.25,17,89.25,2016-01-25
"27644","AUWL7026","WL-WL903","ORT-307-942",10.49,1,10.49,2016-07-21
"27645","SFSW1840","SW-TH205","RBI-513-811",5.25,9,47.25,2016-06-19
"27646","CHHF4589","HF-NP429","LPM-704-265",6.99,4,27.96,2016-10-22
"27647","LAAU6602","AU-HJ434","RSI-802-493",6.15,4,24.6,2016-08-24
"27648","NYFL0152","FL-TS704","RFG-388-575",4.65,16,74.4,2016-08-12
"27649","AUWL7026","WL-DT369","RBI-513-811",5.25,3,15.75,2016-10-20
"27650","SFSW1840","SW-TH205","LCS-461-035",7.45,5,37.25,2016-11-15
"27651","SFSW1840","SW-RR501","RFG-388-575",4.65,12,55.8,2016-02-17
"27652","CHHF4589","HF-NP429","RSI-802-493",6.15,12,73.8,2016-12-11
"27653","LAAU6602","AU-BT861","LCS-461-035",7.45,11,81.95,2016-07-16
"27654","CHHF4589","HF-NP429","ORT-307-942",10.49,16,167.84,2016-09-27
"27655","LAAU6602","AU-BT861","LCS-461-035",7.45,12,89.4,2016-09-19
"27656","SFSW1840","SW-TH205","RBI-513-811",5.25,17,89.25,2016-06-20
"27657","SFSW1840","SW-TH205","RMG-199-201",5.65,4,22.6,2016-08-23
"27658","AUWL7026","WL-DT369","ORT-307-942",10.49,17,178.33,2016-03-28
"27659","MIFK9547","FK-PB337","RSI-802-493",6.15,4,24.6,2016-12-08
"27660","MIFK9547","FK-NF048","RBI-513-811",5.25,15,78.75,2016-04-17
"27661","LAAU6602","AU-HG923","LTP-429-116",7.45,1,7.45,2016-10-14
"27662","AUWL7026","WL-DT369","RSI-802-493",6.15,9,55.35,2016-08-28
"27663","MIFK9547","FK-PB337","RFG-388-575",4.65,2,9.3,2016-06-11
"27664","CHHF4589","HF-NP429","LPM-704-265",6.99,7,48.93,2016-08-21
"27665","CHHF4589","HF-NP429","LCS-461-035",7.45,11,81.95,2016-05-15
"27666","CHHF4589","HF-JP738","LPM-704-265",6.99,17,118.83,2016-05-13
"27667","MIFK9547","FK-PB337","RBI-513-811",5.25,12,63,2016-10-05
"27668","LAAU6602","AU-HG923","RMG-199-201",5.65,17,96.05,2016-08-13
"27669","NYFL0152","FL-SS827","RBI-513-811",5.25,7,36.75,2016-04-10
"27670","NYML7932","ML-RG223","RFG-388-575",4.65,5,23.25,2016-10-13
"27671","AUWL7026","WL-WL903","LPM-704-265",6.99,16,111.84,2016-10-14
"27672","LAAU6602","AU-BT861","OMG-175-129",11.29,8,90.32,2016-09-02
"27673","SELL8603","LL-PS563","LZD-622-073",8.89,14,124.46,2016-05-17
"27674","SFSW1840","SW-TH205","RFG-388-575",4.65,13,60.45,2016-09-20
"27675","CHHF4589","HF-NP429","LZD-622-073",8.89,3,26.67,2016-04-08
"27676","SFSW1840","SW-RR501","LZD-622-073",8.89,10,88.9,2016-09-27
"27677","NYFL0152","FL-TS704","RMG-199-201",5.65,8,45.2,2016-07-13
"27678","SFSW1840","SW-TH205","RSI-802-493",6.15,5,30.75,2016-05-07
"27679","SFSW1840","SW-TH205","LPM-704-265",6.99,4,27.96,2016-07-23
"27680","MIFK9547","FK-PB337","LTP-429-116",7.45,5,37.25,2016-08-07
"27681","SELL8603","LL-RS639","LCS-461-035",7.45,16,119.2,2016-12-03
"27682","LAAU6602","AU-BT861","LCS-461-035",7.45,12,89.4,2016-10-30
"27683","SFSW1840","SW-TH205","LZD-622-073",8.89,4,35.56,2016-10-25
"27684","LAAU6602","AU-HJ434","LZD-622-073",8.89,10,88.9,2016-05-14
"27685","SFSW1840","SW-TH205","RBI-513-811",5.25,6,31.5,2016-08-28
"27686","SELL8603","LL-PS563","RSI-802-493",6.15,12,73.8,2016-03-15
"27687","CHHF4589","HF-NP429","LCS-461-035",7.45,10,74.5,2016-08-20
"27688","SFSW1840","SW-TH205","RMG-199-201",5.65,13,73.45,2016-11-14
"27689","CHHF4589","HF-NP429","RFG-388-575",4.65,1,4.65,2016-05-26
"27690","CHHF4589","HF-NP429","RBI-513-811",5.25,9,47.25,2016-07-11
"27691","NYFL0152","FL-TL942","RMG-199-201",5.65,14,79.1,2016-02-05
"27692","SFSW1840","SW-TH205","RMG-199-201",5.65,14,79.1,2016-06-20
"27693","NYFL0152","FL-TS704","LPM-704-265",6.99,7,48.93,2016-01-15
"27694","NYFL0152","FL-TL942","LCS-461-035",7.45,5,37.25,2016-10-30
"27695","CHHF4589","HF-NP429","RFG-388-575",4.65,17,79.05,2016-04-18
"27696","AUWL7026","WL-WL903","RSI-802-493",6.15,3,18.45,2016-09-15
"27697","SELL8603","LL-AH674","OMG-175-129",11.29,11,124.19,2016-01-01
"27698","SFSW1840","SW-TH205","RFG-388-575",4.65,6,27.9,2016-03-01
"27699","CHHF4589","HF-JP738","RBI-513-811",5.25,2,10.5,2016-08-15
"27700","NYML7932","ML-NB362","LTP-429-116",7.45,12,89.4,2016-02-13
"27701","SFSW1840","SW-TH205","RMG-199-201",5.65,10,56.5,2016-07-11
"27702","SFSW1840","SW-TH205","RMG-199-201",5.65,13,73.45,2016-06-14
"27703","NYML7932","ML-RG223","ODD-114-017",9.99,16,159.84,2016-03-19
"27704","SFSW1840","SW-TH205","ORT-307-942",10.49,12,125.88,2016-04-01
"27705","MIFK9547","FK-NF048","RMG-199-201",5.65,12,67.8,2016-09-19
"27706","SFSW1840","SW-TH205","RMG-199-201",5.65,3,16.95,2016-06-12
"27707","MIAL3314","AL-PT831","LPM-704-265",6.99,4,27.96,2016-11-14
"27708","NYML7932","ML-JM463","RMG-199-201",5.65,16,90.4,2016-06-21
"27709","LAAU6602","AU-HG923","ORT-307-942",10.49,8,83.92,2016-06-04
"27710","SFSW1840","SW-TH205","LTP-429-116",7.45,17,126.65,2016-05-10
"27711","NYFL0152","FL-TL942","RFG-388-575",4.65,5,23.25,2016-07-19
"27712","SELL8603","LL-PS563","RBI-513-811",5.25,7,36.75,2016-12-28
"27713","CHHF4589","HF-NP429","ORT-307-942",10.49,6,62.94,2016-02-28
"27714","AUWL7026","WL-DT369","LZD-622-073",8.89,10,88.9,2016-02-15
"27715","CHHF4589","HF-NP429","RFG-388-575",4.65,3,13.95,2016-02-27
"27716","LAAU6602","AU-HJ434","RBI-513-811",5.25,10,52.5,2016-12-16
"27717","LAAU6602","AU-HG923","RSI-802-493",6.15,11,67.65,2016-04-04
"27718","SELL8603","LL-AJ284","RBI-513-811",5.25,11,57.75,2016-09-10
"27719","NYML7932","ML-JM463","LCS-461-035",7.45,15,111.75,2016-11-17
"27720","NYML7932","ML-RG223","RBI-513-811",5.25,5,26.25,2016-04-27
"27721","SELL8603","LL-PS563","LCS-461-035",7.45,15,111.75,2016-08-24
"27722","SFSW1840","SW-TH205","LPM-704-265",6.99,10,69.9,2016-01-09
"27723","CHHF4589","HF-NP429","OMG-175-129",11.29,16,180.64,2016-07-26
"27724","SFSW1840","SW-TH205","LZD-622-073",8.89,8,71.12,2016-07-06
"27725","NYFL0152","FL-TL942","ORT-307-942",10.49,2,20.98,2016-01-23
"27726","LAAU6602","AU-HJ434","OMG-175-129",11.29,2,22.58,2016-07-04
"27727","NYFL0152","FL-TS704","LTP-429-116",7.45,3,22.35,2016-09-02
"27728","SFSW1840","SW-TH205","OBD-573-022",11.79,9,106.11,2016-11-30
"27729","LAAU6602","AU-HJ434","LCS-461-035",7.45,9,67.05,2016-08-08
"27730","SFSW1840","SW-TH205","ODD-114-017",9.99,17,169.83,2016-05-16
"27731","NYFL0152","FL-SS827","LTP-429-116",7.45,16,119.2,2016-12-07
"27732","SFSW1840","SW-TH205","ORT-307-942",10.49,17,178.33,2016-04-19
"27733","SELL8603","LL-AH674","ORT-307-942",10.49,17,178.33,2016-08-09
"27734","AUWL7026","WL-DT369","RBI-513-811",5.25,12,63,2016-01-09
"27735","MIFK9547","FK-PB337","LPM-704-265",6.99,3,20.97,2016-05-28
"27736","MIFK9547","FK-PB337","LPM-704-265",6.99,2,13.98,2016-04-04
"27737","AUWL7026","WL-WL903","RFG-388-575",4.65,7,32.55,2016-12-12
"27738","CHHF4589","HF-JP738","RSI-802-493",6.15,3,18.45,2016-07-27
"27739","SELL8603","LL-AH674","LZD-622-073",8.89,1,8.89,2016-12-06
"27740","NYML7932","ML-RG223","LCS-461-035",7.45,3,22.35,2016-05-27
"27741","NYFL0152","FL-SS827","RFG-388-575",4.65,13,60.45,2016-10-20
"27742","SELL8603","LL-RS639","ORT-307-942",10.49,4,41.96,2016-09-11
"27743","MIAL3314","AL-PT831","LZD-622-073",8.89,16,142.24,2016-02-23
"27744","NYFL0152","FL-TS704","OBD-573-022",11.79,9,106.11,2016-08-04
"27745","AUWL7026","WL-DT369","RBI-513-811",5.25,17,89.25,2016-11-21
"27746","NYFL0152","FL-TS704","RBI-513-811",5.25,11,57.75,2016-04-14
"27747","SELL8603","LL-AH674","LTP-429-116",7.45,12,89.4,2016-12-20
"27748","CHHF4589","HF-NP429","RMG-199-201",5.65,10,56.5,2016-12-08
"27749","AUWL7026","WL-DT369","RBI-513-811",5.25,8,42,2016-07-08
"27750","LAAU6602","AU-HJ434","ORT-307-942",10.49,4,41.96,2016-03-27
"27751","MIAL3314","AL-PT831","RMG-199-201",5.65,16,90.4,2016-09-12
"27752","NYFL0152","FL-SS827","RFG-388-575",4.65,7,32.55,2016-03-16
"27753","MIFK9547","FK-PB337","LPM-704-265",6.99,11,76.89,2016-02-18
"27754","NYFL0152","FL-TS704","LCS-461-035",7.45,8,59.6,2016-07-07
"27755","MIFK9547","FK-NF048","ORT-307-942",10.49,11,115.39,2016-08-06
"27756","CHHF4589","HF-NP429","LPM-704-265",6.99,6,41.94,2016-03-02
"27757","CHHF4589","HF-NP429","LCS-461-035",7.45,15,111.75,2016-09-09
"27758","SFSW1840","SW-TH205","ODD-114-017",9.99,13,129.87,2016-07-02
"27759","LAAU6602","AU-HJ434","LZD-622-073",8.89,3,26.67,2016-06-28
"27760","CHHF4589","HF-NP429","ORT-307-942",10.49,11,115.39,2016-07-01
"27761","SELL8603","LL-AH674","RBI-513-811",5.25,9,47.25,2016-07-09
"27762","LAAU6602","AU-HG923","RSI-802-493",6.15,3,18.45,2016-08-01
"27763","MIFK9547","FK-PB337","LCS-461-035",7.45,15,111.75,2016-01-27
"27764","SFSW1840","SW-TH205","RSI-802-493",6.15,3,18.45,2016-12-12
"27765","NYFL0152","FL-TL942","RMG-199-201",5.65,5,28.25,2016-05-21
"27766","SELL8603","LL-AH674","RBI-513-811",5.25,12,63,2016-04-13
"27767","CHHF4589","HF-JP738","OBD-573-022",11.79,12,141.48,2016-03-25
"27768","SELL8603","LL-AH674","RMG-199-201",5.65,9,50.85,2016-06-19
"27769","SELL8603","LL-RS639","LCS-461-035",7.45,12,89.4,2016-01-06
"27770","CHHF4589","HF-NP429","RFG-388-575",4.65,3,13.95,2016-11-08
"27771","SFSW1840","SW-TH205","RFG-388-575",4.65,5,23.25,2016-02-16
"27772","CHHF4589","HF-NP429","ORT-307-942",10.49,5,52.45,2016-09-02
"27773","NYFL0152","FL-TL942","RFG-388-575",4.65,17,79.05,2016-01-27
"27774","SELL8603","LL-PS563","RSI-802-493",6.15,17,104.55,2016-11-14
"27775","LAAU6602","AU-BT861","ORT-307-942",10.49,17,178.33,2016-09-20
"27776","SFSW1840","SW-TH205","LCS-461-035",7.45,6,44.7,2016-08-31
"27777","SFSW1840","SW-TH205","LCS-461-035",7.45,3,22.35,2016-04-23
"27778","SELL8603","LL-AJ284","ORT-307-942",10.49,17,178.33,2016-04-06
"27779","CHHF4589","HF-NP429","LPM-704-265",6.99,5,34.95,2016-01-10
"27780","CHHF4589","HF-JP738","RSI-802-493",6.15,3,18.45,2016-05-28
"27781","SELL8603","LL-AJ284","RMG-199-201",5.65,2,11.3,2016-11-19
"27782","SFSW1840","SW-RR501","RMG-199-201",5.65,10,56.5,2016-08-10
"27783","SFSW1840","SW-TH205","LTP-429-116",7.45,4,29.8,2016-01-25
"27784","CHHF4589","HF-NP429","LPM-704-265",6.99,2,13.98,2016-02-18
"27785","NYML7932","ML-NB362","LCS-461-035",7.45,11,81.95,2016-11-20
"27786","CHHF4589","HF-NP429","ORT-307-942",10.49,10,104.9,2016-04-17
"27787","SELL8603","LL-AH674","LPM-704-265",6.99,5,34.95,2016-12-22
"27788","AUWL7026","WL-WL903","RMG-199-201",5.65,5,28.25,2016-04-19
"27789","SFSW1840","SW-RR501","LCS-461-035",7.45,11,81.95,2016-07-09
"27790","SFSW1840","SW-RR501","RBI-513-811",5.25,3,15.75,2016-01-17
"27791","NYML7932","ML-RG223","ORT-307-942",10.49,1,10.49,2016-01-13
"27792","MIFK9547","FK-NF048","ORT-307-942",10.49,9,94.41,2016-05-31
"27793","SFSW1840","SW-TH205","RBI-513-811",5.25,15,78.75,2016-09-30
"27794","CHHF4589","HF-NP429","RMG-199-201",5.65,3,16.95,2016-02-27
"27795","LAAU6602","AU-HJ434","LCS-461-035",7.45,14,104.3,2016-01-07
"27796","CHHF4589","HF-NP429","LCS-461-035",7.45,10,74.5,2016-07-27
"27797","NYFL0152","FL-TL942","LZD-622-073",8.89,7,62.23,2016-03-28
"27798","SELL8603","LL-PS563","LCS-461-035",7.45,16,119.2,2016-12-19
"27799","NYFL0152","FL-SS827","RSI-802-493",6.15,17,104.55,2016-10-02
"27800","MIFK9547","FK-PB337","LCS-461-035",7.45,10,74.5,2016-01-07
"27801","CHHF4589","HF-NP429","OMG-175-129",11.29,7,79.03,2016-07-02
"27802","NYFL0152","FL-TL942","RSI-802-493",6.15,4,24.6,2016-05-17
"27803","NYFL0152","FL-TS704","LZD-622-073",8.89,8,71.12,2016-11-13
"27804","NYFL0152","FL-TL942","ORT-307-942",10.49,3,31.47,2016-04-27
"27805","AUWL7026","WL-WL903","RSI-802-493",6.15,17,104.55,2016-05-25
"27806","SELL8603","LL-AJ284","LZD-622-073",8.89,10,88.9,2016-01-16
"27807","SELL8603","LL-RS639","LZD-622-073",8.89,17,151.13,2016-11-23
"27808","NYML7932","ML-NB362","LPM-704-265",6.99,2,13.98,2016-12-24
"27809","NYFL0152","FL-TS704","LCS-461-035",7.45,7,52.15,2016-06-03
"27810","CHHF4589","HF-NP429","LZD-622-073",8.89,6,53.34,2016-12-31
"27811","LAAU6602","AU-BT861","RMG-199-201",5.65,10,56.5,2016-03-26
"27812","CHHF4589","HF-NP429","LZD-622-073",8.89,14,124.46,2016-03-19
"27813","CHHF4589","HF-NP429","RBI-513-811",5.25,5,26.25,2016-10-07
"27814","CHHF4589","HF-JP738","ORT-307-942",10.49,16,167.84,2016-01-11
"27815","NYML7932","ML-NB362","OMG-175-129",11.29,3,33.87,2016-05-17
"27816","SELL8603","LL-RS639","LTP-429-116",7.45,15,111.75,2016-06-21
"27817","NYML7932","ML-RG223","RFG-388-575",4.65,9,41.85,2016-02-28
"27818","CHHF4589","HF-NP429","RFG-388-575",4.65,12,55.8,2016-12-17
"27819","NYFL0152","FL-TS704","OBD-573-022",11.79,5,58.95,2016-02-24
"27820","CHHF4589","HF-JP738","LZD-622-073",8.89,17,151.13,2016-02-12
"27821","CHHF4589","HF-JP738","LPM-704-265",6.99,17,118.83,2016-09-14
"27822","AUWL7026","WL-DT369","LTP-429-116",7.45,10,74.5,2016-12-06
"27823","LAAU6602","AU-HG923","LCS-461-035",7.45,9,67.05,2016-09-19
"27824","MIFK9547","FK-PB337","RFG-388-575",4.65,6,27.9,2016-01-25
"27825","SFSW1840","SW-TH205","OBD-573-022",11.79,14,165.06,2016-12-11
"27826","MIFK9547","FK-PB337","RMG-199-201",5.65,2,11.3,2016-06-30
"27827","NYML7932","ML-NB362","LZD-622-073",8.89,11,97.79,2016-12-27
"27828","CHHF4589","HF-NP429","RSI-802-493",6.15,16,98.4,2016-10-09
"27829","CHHF4589","HF-NP429","RMG-199-201",5.65,10,56.5,2016-04-02
"27830","SFSW1840","SW-TH205","RSI-802-493",6.15,6,36.9,2016-02-03
"27831","CHHF4589","HF-NP429","RFG-388-575",4.65,10,46.5,2016-05-20
"27832","SFSW1840","SW-TH205","ORT-307-942",10.49,17,178.33,2016-01-22
"27833","CHHF4589","HF-NP429","RMG-199-201",5.65,4,22.6,2016-01-19
"27834","NYFL0152","FL-TS704","RFG-388-575",4.65,17,79.05,2016-03-28
"27835","AUWL7026","WL-WL903","RSI-802-493",6.15,6,36.9,2016-06-23
"27836","NYFL0152","FL-TL942","LCS-461-035",7.45,15,111.75,2016-05-03
"27837","SELL8603","LL-PS563","RFG-388-575",4.65,10,46.5,2016-08-10
"27838","AUWL7026","WL-WL903","RFG-388-575",4.65,1,4.65,2016-11-30
"27839","SELL8603","LL-AH674","LTP-429-116",7.45,4,29.8,2016-10-11
"27840","NYFL0152","FL-TL942","LTP-429-116",7.45,5,37.25,2016-03-05
"27841","CHHF4589","HF-NP429","LTP-429-116",7.45,7,52.15,2016-08-13
"27842","SELL8603","LL-RS639","LZD-622-073",8.89,14,124.46,2016-04-24
"27843","CHHF4589","HF-NP429","LTP-429-116",7.45,4,29.8,2016-12-15
"27844","SELL8603","LL-AH674","RFG-388-575",4.65,9,41.85,2016-01-01
"27845","SFSW1840","SW-TH205","RMG-199-201",5.65,2,11.3,2016-04-23
"27846","CHHF4589","HF-NP429","RSI-802-493",6.15,11,67.65,2016-03-11
"27847","SFSW1840","SW-TH205","LPM-704-265",6.99,12,83.88,2016-03-08
"27848","MIAL3314","AL-PT831","RSI-802-493",6.15,5,30.75,2016-06-11
"27849","MIAL3314","AL-PT831","LCS-461-035",7.45,15,111.75,2016-10-15
"27850","SELL8603","LL-RS639","LZD-622-073",8.89,4,35.56,2016-01-18
"27851","NYML7932","ML-NB362","RFG-388-575",4.65,2,9.3,2016-05-09
"27852","CHHF4589","HF-NP429","RBI-513-811",5.25,5,26.25,2016-04-05
"27853","CHHF4589","HF-NP429","RMG-199-201",5.65,16,90.4,2016-10-27
"27854","SFSW1840","SW-TH205","RMG-199-201",5.65,1,5.65,2016-08-27
"27855","CHHF4589","HF-NP429","LPM-704-265",6.99,10,69.9,2016-09-08
"27856","CHHF4589","HF-NP429","RBI-513-811",5.25,2,10.5,2016-04-20
"27857","CHHF4589","HF-NP429","RBI-513-811",5.25,13,68.25,2016-10-06
"27858","NYFL0152","FL-SS827","RMG-199-201",5.65,13,73.45,2016-12-04
"27859","CHHF4589","HF-JP738","ORT-307-942",10.49,1,10.49,2016-05-26
"27860","CHHF4589","HF-NP429","OBD-573-022",11.79,12,141.48,2016-10-01
"27861","NYFL0152","FL-TL942","LPM-704-265",6.99,3,20.97,2016-07-10
"27862","CHHF4589","HF-NP429","RBI-513-811",5.25,9,47.25,2016-01-11
"27863","CHHF4589","HF-NP429","RMG-199-201",5.65,14,79.1,2016-10-28
"27864","SELL8603","LL-AJ284","LTP-429-116",7.45,11,81.95,2016-10-21
"27865","CHHF4589","HF-NP429","LPM-704-265",6.99,4,27.96,2016-05-18
"27866","SELL8603","LL-RS639","LCS-461-035",7.45,8,59.6,2016-08-13
"27867","CHHF4589","HF-NP429","RSI-802-493",6.15,4,24.6,2016-10-17
"27868","SFSW1840","SW-TH205","LPM-704-265",6.99,3,20.97,2016-03-07
"27869","LAAU6602","AU-HJ434","RMG-199-201",5.65,7,39.55,2016-05-01
"27870","SFSW1840","SW-TH205","LZD-622-073",8.89,6,53.34,2016-08-29
"27871","SFSW1840","SW-TH205","RSI-802-493",6.15,3,18.45,2016-10-03
"27872","CHHF4589","HF-NP429","RBI-513-811",5.25,16,84,2016-03-22
"27873","NYFL0152","FL-TL942","RSI-802-493",6.15,13,79.95,2016-07-21
"27874","CHHF4589","HF-NP429","ORT-307-942",10.49,5,52.45,2016-06-02
"27875","MIFK9547","FK-PB337","RMG-199-201",5.65,15,84.75,2016-02-10
"27876","SELL8603","LL-PS563","LTP-429-116",7.45,13,96.85,2016-07-24
"27877","NYFL0152","FL-TL942","LCS-461-035",7.45,14,104.3,2016-09-15
"27878","AUWL7026","WL-WL903","RSI-802-493",6.15,14,86.1,2016-05-06
"27879","AUWL7026","WL-WL903","ORT-307-942",10.49,10,104.9,2016-05-09
"27880","CHHF4589","HF-NP429","RBI-513-811",5.25,4,21,2016-09-15
"27881","MIFK9547","FK-PB337","RBI-513-811",5.25,11,57.75,2016-07-17
"27882","SFSW1840","SW-TH205","LPM-704-265",6.99,8,55.92,2016-05-16
"27883","AUWL7026","WL-WL903","OBD-573-022",11.79,16,188.64,2016-05-31
"27884","NYFL0152","FL-TL942","LTP-429-116",7.45,12,89.4,2016-07-17
"27885","SFSW1840","SW-TH205","OMG-175-129",11.29,13,146.77,2016-07-19
"27886","CHHF4589","HF-JP738","LCS-461-035",7.45,7,52.15,2016-03-25
"27887","SELL8603","LL-RS639","RSI-802-493",6.15,1,6.15,2016-11-14
"27888","SELL8603","LL-AJ284","LZD-622-073",8.89,8,71.12,2016-03-27
"27889","CHHF4589","HF-NP429","LTP-429-116",7.45,5,37.25,2016-11-02
"27890","NYML7932","ML-JM463","RMG-199-201",5.65,9,50.85,2016-09-02
"27891","NYFL0152","FL-SS827","OBD-573-022",11.79,6,70.74,2016-11-10
"27892","SFSW1840","SW-TH205","RBI-513-811",5.25,12,63,2016-09-08
"27893","NYML7932","ML-JM463","LCS-461-035",7.45,17,126.65,2016-07-17
"27894","SFSW1840","SW-TH205","LCS-461-035",7.45,2,14.9,2016-06-28
"27895","NYFL0152","FL-TL942","RSI-802-493",6.15,7,43.05,2016-04-07
"27896","SFSW1840","SW-TH205","LCS-461-035",7.45,6,44.7,2016-10-24
"27897","CHHF4589","HF-JP738","LTP-429-116",7.45,6,44.7,2016-12-16
"27898","NYML7932","ML-NB362","RMG-199-201",5.65,1,5.65,2016-05-04
"27899","NYFL0152","FL-TS704","LCS-461-035",7.45,9,67.05,2016-01-17
"27900","NYFL0152","FL-TL942","RBI-513-811",5.25,2,10.5,2016-08-26
"27901","LAAU6602","AU-HJ434","LZD-622-073",8.89,10,88.9,2016-07-14
"27902","SFSW1840","SW-RR501","LPM-704-265",6.99,16,111.84,2016-04-17
"27903","CHHF4589","HF-NP429","RSI-802-493",6.15,6,36.9,2016-07-02
"27904","AUWL7026","WL-DT369","RSI-802-493",6.15,15,92.25,2016-02-19
